ID,Y
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,105
3009,318
3010,582
3011,774
3012,659
3013,637
3014,547
3015,491
3016,422
3017,325
3018,176
3019,37
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,72
3033,232
3034,423
3035,477
3036,541
3037,531
3038,534
3039,507
3040,469
3041,464
3042,260
3043,39
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,92
3057,330
3058,416
3059,408
3060,631
3061,587
3062,470
3063,577
3064,397
3065,443
3066,206
3067,39
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,110
3081,288
3082,443
3083,502
3084,454
3085,557
3086,408
3087,347
3088,362
3089,402
3090,252
3091,38
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,158
3105,496
3106,645
3107,705
3108,630
3109,691
3110,648
3111,597
3112,482
3113,411
3114,256
3115,41
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,178
3129,580
3130,709
3131,699
3132,667
3133,677
3134,632
3135,647
3136,571
3137,428
3138,314
3139,56
3140,1
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,221
3153,619
3154,827
3155,913
3156,932
3157,941
3158,891
3159,856
3160,746
3161,546
3162,337
3163,50
3164,1
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,299
3177,426
3178,549
3179,894
3180,954
3181,956
3182,959
3183,944
3184,704
3185,415
3186,266
3187,67
3188,1
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,286
3201,349
3202,560
3203,324
3204,310
3205,306
3206,316
3207,292
3208,360
3209,299
3210,196
3211,61
3212,2
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0
3224,283
3225,334
3226,551
3227,505
3228,490
3229,489
3230,491
3231,482
3232,436
3233,330
3234,188
3235,56
3236,1
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,225
3249,266
3250,486
3251,307
3252,273
3253,296
3254,263
3255,241
3256,354
3257,303
3258,216
3259,68
3260,1
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,299
3273,438
3274,534
3275,322
3276,318
3277,400
3278,446
3279,402
3280,356
3281,353
3282,238
3283,93
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,319
3297,339
3298,517
3299,507
3300,473
3301,465
3302,430
3303,452
3304,415
3305,337
3306,231
3307,69
3308,2
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,288
3321,352
3322,462
3323,304
3324,315
3325,316
3326,315
3327,305
3328,375
3329,423
3330,292
3331,105
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,341
3345,443
3346,443
3347,332
3348,301
3349,478
3350,488
3351,423
3352,433
3353,334
3354,219
3355,67
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,301
3369,444
3370,686
3371,922
3372,975
3373,987
3374,1007
3375,982
3376,525
3377,364
3378,179
3379,60
3380,1
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,209
3393,241
3394,420
3395,390
3396,280
3397,352
3398,268
3399,243
3400,335
3401,336
3402,214
3403,70
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,296
3417,326
3418,512
3419,484
3420,463
3421,451
3422,483
3423,460
3424,389
3425,284
3426,162
3427,53
3428,1
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,223
3441,330
3442,494
3443,278
3444,280
3445,262
3446,269
3447,256
3448,270
3449,198
3450,216
3451,64
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,4
3461,0
3462,0
3463,38
3464,86
3465,439
3466,455
3467,521
3468,631
3469,580
3470,556
3471,536
3472,574
3473,268
3474,123
3475,41
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,20
3485,1
3486,0
3487,34
3488,75
3489,402
3490,712
3491,745
3492,729
3493,718
3494,618
3495,580
3496,592
3497,388
3498,175
3499,45
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,33
3512,68
3513,275
3514,353
3515,327
3516,505
3517,560
3518,563
3519,554
3520,560
3521,294
3522,166
3523,44
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,28
3536,120
3537,174
3538,348
3539,309
3540,516
3541,368
3542,449
3543,449
3544,502
3545,288
3546,120
3547,130
3548,1
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,23
3560,57
3561,182
3562,208
3563,387
3564,361
3565,443
3566,671
3567,610
3568,606
3569,286
3570,137
3571,43
3572,2
3573,0
3574,2
3575,10
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,37
3584,83
3585,268
3586,480
3587,473
3588,507
3589,474
3590,548
3591,521
3592,509
3593,262
3594,145
3595,25
3596,121
3597,4
3598,47
3599,60
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,18
3608,64
3609,211
3610,288
3611,369
3612,431
3613,365
3614,507
3615,517
3616,455
3617,319
3618,178
3619,41
3620,2
3621,0
3622,2
3623,3
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,31
3632,75
3633,235
3634,388
3635,495
3636,455
3637,447
3638,552
3639,557
3640,513
3641,296
3642,157
3643,43
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,3
3653,2
3654,0
3655,28
3656,99
3657,237
3658,446
3659,406
3660,521
3661,505
3662,546
3663,562
3664,529
3665,353
3666,191
3667,29
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,30
3680,81
3681,233
3682,382
3683,531
3684,473
3685,466
3686,701
3687,689
3688,594
3689,295
3690,136
3691,48
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,5
3701,5
3702,5
3703,80
3704,156
3705,636
3706,752
3707,783
3708,746
3709,792
3710,612
3711,899
3712,679
3713,393
3714,135
3715,48
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,6
3725,1
3726,0
3727,50
3728,135
3729,525
3730,735
3731,785
3732,744
3733,749
3734,847
3735,786
3736,634
3737,374
3738,194
3739,45
3740,2
3741,0
3742,1
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,72
3752,177
3753,380
3754,540
3755,617
3756,664
3757,710
3758,812
3759,655
3760,596
3761,394
3762,217
3763,75
3764,7
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,72
3776,165
3777,435
3778,589
3779,743
3780,773
3781,823
3782,724
3783,548
3784,422
3785,374
3786,187
3787,71
3788,10
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,41
3800,118
3801,203
3802,282
3803,327
3804,288
3805,271
3806,237
3807,198
3808,196
3809,233
3810,143
3811,61
3812,7
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,62
3824,72
3825,116
3826,165
3827,155
3828,160
3829,173
3830,171
3831,160
3832,207
3833,232
3834,236
3835,154
3836,13
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,62
3848,134
3849,295
3850,414
3851,543
3852,544
3853,534
3854,546
3855,468
3856,625
3857,371
3858,171
3859,50
3860,14
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,65
3872,136
3873,320
3874,467
3875,531
3876,581
3877,534
3878,581
3879,586
3880,499
3881,413
3882,271
3883,135
3884,13
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,72
3896,181
3897,455
3898,568
3899,759
3900,822
3901,889
3902,741
3903,667
3904,661
3905,509
3906,264
3907,115
3908,9
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,73
3920,175
3921,425
3922,546
3923,590
3924,614
3925,662
3926,615
3927,559
3928,496
3929,343
3930,170
3931,60
3932,13
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,44
3944,103
3945,203
3946,281
3947,311
3948,259
3949,254
3950,297
3951,227
3952,241
3953,243
3954,179
3955,68
3956,13
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,64
3968,125
3969,300
3970,452
3971,571
3972,588
3973,626
3974,561
3975,623
3976,535
3977,426
3978,280
3979,130
3980,13
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,63
3992,144
3993,281
3994,431
3995,488
3996,540
3997,584
3998,516
3999,555
4000,584
4001,462
4002,265
4003,115
4004,9
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,87
4016,153
4017,510
4018,685
4019,775
4020,835
4021,884
4022,848
4023,781
4024,665
4025,520
4026,292
4027,123
4028,7
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,300
4041,391
4042,419
4043,537
4044,783
4045,841
4046,734
4047,714
4048,584
4049,358
4050,223
4051,58
4052,2
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,213
4065,391
4066,482
4067,686
4068,849
4069,849
4070,789
4071,694
4072,492
4073,415
4074,181
4075,66
4076,8
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,238
4089,337
4090,433
4091,548
4092,696
4093,693
4094,731
4095,636
4096,528
4097,365
4098,243
4099,83
4100,9
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,351
4113,337
4114,383
4115,433
4116,465
4117,519
4118,469
4119,419
4120,417
4121,373
4122,206
4123,87
4124,8
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,139
4137,276
4138,319
4139,377
4140,438
4141,403
4142,421
4143,367
4144,440
4145,336
4146,150
4147,67
4148,8
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,104
4161,275
4162,405
4163,507
4164,657
4165,608
4166,677
4167,621
4168,557
4169,347
4170,221
4171,125
4172,9
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,142
4185,311
4186,402
4187,632
4188,735
4189,691
4190,649
4191,609
4192,629
4193,433
4194,255
4195,83
4196,8
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,129
4209,297
4210,455
4211,533
4212,722
4213,724
4214,691
4215,638
4216,524
4217,332
4218,229
4219,78
4220,8
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,192
4233,309
4234,376
4235,458
4236,632
4237,627
4238,609
4239,536
4240,478
4241,321
4242,214
4243,69
4244,9
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,90
4257,206
4258,266
4259,390
4260,388
4261,376
4262,327
4263,297
4264,323
4265,290
4266,209
4267,93
4268,1
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,142
4281,166
4282,168
4283,249
4284,284
4285,243
4286,201
4287,175
4288,169
4289,175
4290,142
4291,50
4292,6
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,199
4305,251
4306,289
4307,323
4308,296
4309,274
4310,260
4311,260
4312,232
4313,222
4314,183
4315,51
4316,7
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,262
4329,251
4330,322
4331,484
4332,468
4333,613
4334,696
4335,678
4336,332
4337,280
4338,388
4339,177
4340,0
4341,1
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,257
4353,221
4354,410
4355,496
4356,472
4357,565
4358,634
4359,762
4360,489
4361,279
4362,193
4363,60
4364,0
4365,12
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,270
4377,321
4378,382
4379,478
4380,474
4381,569
4382,594
4383,747
4384,415
4385,264
4386,199
4387,62
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,186
4401,165
4402,464
4403,588
4404,544
4405,642
4406,747
4407,621
4408,519
4409,375
4410,288
4411,56
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,184
4425,199
4426,368
4427,415
4428,489
4429,609
4430,500
4431,725
4432,482
4433,344
4434,314
4435,63
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,234
4449,259
4450,367
4451,400
4452,338
4453,673
4454,624
4455,793
4456,498
4457,331
4458,289
4459,64
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,240
4473,233
4474,478
4475,492
4476,572
4477,700
4478,698
4479,691
4480,509
4481,289
4482,286
4483,58
4484,13
4485,28
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,191
4497,301
4498,301
4499,574
4500,669
4501,713
4502,670
4503,710
4504,293
4505,355
4506,124
4507,135
4508,5
4509,1
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,171
4521,299
4522,530
4523,589
4524,660
4525,700
4526,692
4527,715
4528,718
4529,577
4530,282
4531,155
4532,29
4533,3
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,172
4545,271
4546,598
4547,721
4548,802
4549,812
4550,829
4551,731
4552,603
4553,591
4554,319
4555,188
4556,145
4557,143
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,296
4569,513
4570,585
4571,728
4572,560
4573,642
4574,861
4575,631
4576,625
4577,426
4578,224
4579,92
4580,7
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,278
4593,420
4594,656
4595,768
4596,758
4597,830
4598,907
4599,764
4600,432
4601,280
4602,139
4603,79
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,231
4616,441
4617,637
4618,725
4619,1019
4620,1076
4621,1075
4622,842
4623,667
4624,468
4625,327
4626,308
4627,105
4628,30
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,207
4640,364
4641,543
4642,844
4643,973
4644,1092
4645,1091
4646,1046
4647,792
4648,756
4649,654
4650,503
4651,208
4652,40
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,170
4664,314
4665,387
4666,807
4667,669
4668,647
4669,987
4670,793
4671,621
4672,403
4673,561
4674,297
4675,116
4676,37
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,182
4688,331
4689,548
4690,861
4691,1007
4692,1082
4693,1032
4694,761
4695,579
4696,403
4697,352
4698,417
4699,170
4700,33
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,171
4712,267
4713,547
4714,674
4715,643
4716,586
4717,621
4718,768
4719,794
4720,623
4721,682
4722,406
4723,155
4724,18
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,178
4736,374
4737,504
4738,743
4739,667
4740,680
4741,828
4742,856
4743,647
4744,637
4745,468
4746,319
4747,150
4748,28
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,213
4760,406
4761,498
4762,739
4763,633
4764,630
4765,781
4766,622
4767,644
4768,581
4769,482
4770,328
4771,148
4772,28
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,211
4784,305
4785,361
4786,307
4787,287
4788,354
4789,322
4790,300
4791,295
4792,265
4793,234
4794,189
4795,70
4796,26
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,200
4808,352
4809,471
4810,617
4811,735
4812,593
4813,641
4814,849
4815,738
4816,655
4817,510
4818,331
4819,146
4820,20
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,198
4832,355
4833,459
4834,712
4835,610
4836,567
4837,661
4838,761
4839,570
4840,553
4841,380
4842,230
4843,67
4844,18
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,201
4856,336
4857,497
4858,658
4859,713
4860,760
4861,754
4862,571
4863,515
4864,493
4865,345
4866,203
4867,58
4868,20
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,203
4880,435
4881,555
4882,737
4883,761
4884,773
4885,765
4886,518
4887,485
4888,402
4889,322
4890,183
4891,103
4892,28
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,41
4904,165
4905,265
4906,395
4907,323
4908,270
4909,301
4910,239
4911,213
4912,234
4913,167
4914,162
4915,254
4916,461
4917,466
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,35
4928,193
4929,288
4930,295
4931,487
4932,323
4933,232
4934,168
4935,238
4936,380
4937,295
4938,203
4939,64
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,35
4952,112
4953,260
4954,353
4955,300
4956,232
4957,438
4958,229
4959,155
4960,336
4961,212
4962,159
4963,69
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,33
4976,202
4977,298
4978,525
4979,517
4980,375
4981,342
4982,418
4983,422
4984,416
4985,265
4986,81
4987,150
4988,19
4989,11
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,35
5000,205
5001,328
5002,471
5003,764
5004,955
5005,977
5006,961
5007,898
5008,642
5009,376
5010,221
5011,46
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,35
5024,180
5025,365
5026,315
5027,650
5028,468
5029,503
5030,525
5031,504
5032,402
5033,163
5034,125
5035,41
5036,42
5037,53
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,2
5047,36
5048,220
5049,262
5050,412
5051,533
5052,412
5053,441
5054,464
5055,518
5056,465
5057,256
5058,167
5059,38
5060,1
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,290
5071,44
5072,211
5073,404
5074,562
5075,704
5076,686
5077,701
5078,661
5079,711
5080,449
5081,279
5082,182
5083,44
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,8
5095,43
5096,224
5097,447
5098,579
5099,727
5100,925
5101,921
5102,883
5103,925
5104,527
5105,227
5106,156
5107,55
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,670
5119,584
5120,347
5121,426
5122,573
5123,553
5124,585
5125,611
5126,710
5127,590
5128,494
5129,269
5130,192
5131,43
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,36
5144,185
5145,372
5146,463
5147,521
5148,460
5149,706
5150,712
5151,557
5152,534
5153,229
5154,157
5155,56
5156,100
5157,29
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,37
5168,203
5169,298
5170,381
5171,528
5172,461
5173,516
5174,664
5175,618
5176,533
5177,311
5178,230
5179,291
5180,282
5181,286
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,125
5192,282
5193,547
5194,694
5195,795
5196,859
5197,863
5198,896
5199,712
5200,616
5201,531
5202,280
5203,101
5204,5
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,82
5216,168
5217,391
5218,579
5219,537
5220,528
5221,601
5222,564
5223,557
5224,542
5225,431
5226,355
5227,153
5228,5
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,129
5240,242
5241,377
5242,628
5243,807
5244,821
5245,947
5246,853
5247,659
5248,624
5249,528
5250,295
5251,122
5252,6
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,80
5264,211
5265,381
5266,611
5267,800
5268,941
5269,974
5270,997
5271,883
5272,660
5273,509
5274,298
5275,136
5276,6
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,78
5288,205
5289,348
5290,622
5291,792
5292,942
5293,914
5294,925
5295,827
5296,681
5297,398
5298,211
5299,147
5300,4
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,80
5312,257
5313,447
5314,742
5315,874
5316,975
5317,979
5318,955
5319,907
5320,657
5321,516
5322,293
5323,165
5324,5
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,119
5336,255
5337,416
5338,741
5339,797
5340,813
5341,874
5342,892
5343,654
5344,525
5345,381
5346,201
5347,94
5348,8
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,48
5360,135
5361,367
5362,412
5363,410
5364,422
5365,560
5366,572
5367,503
5368,451
5369,411
5370,322
5371,117
5372,6
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,78
5384,235
5385,272
5386,466
5387,573
5388,513
5389,501
5390,650
5391,611
5392,489
5393,432
5394,230
5395,139
5396,6
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,126
5408,285
5409,573
5410,757
5411,900
5412,983
5413,977
5414,1007
5415,919
5416,737
5417,549
5418,265
5419,170
5420,5
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,124
5432,295
5433,534
5434,810
5435,927
5436,952
5437,992
5438,993
5439,915
5440,770
5441,568
5442,318
5443,168
5444,4
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,109
5456,298
5457,542
5458,722
5459,880
5460,971
5461,923
5462,987
5463,839
5464,623
5465,530
5466,316
5467,123
5468,8
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,63
5480,180
5481,326
5482,400
5483,569
5484,619
5485,632
5486,633
5487,546
5488,362
5489,329
5490,266
5491,80
5492,2
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,49
5504,247
5505,523
5506,495
5507,582
5508,493
5509,449
5510,502
5511,388
5512,373
5513,284
5514,110
5515,60
5516,29
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,88
5528,173
5529,296
5530,426
5531,323
5532,336
5533,319
5534,336
5535,301
5536,349
5537,377
5538,224
5539,75
5540,16
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,60
5552,147
5553,292
5554,353
5555,367
5556,470
5557,384
5558,365
5559,297
5560,398
5561,321
5562,133
5563,46
5564,17
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,67
5576,197
5577,365
5578,397
5579,338
5580,365
5581,348
5582,339
5583,401
5584,351
5585,413
5586,268
5587,94
5588,14
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,63
5600,192
5601,338
5602,397
5603,516
5604,395
5605,484
5606,506
5607,425
5608,403
5609,322
5610,169
5611,51
5612,13
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,75
5624,172
5625,321
5626,350
5627,271
5628,290
5629,358
5630,364
5631,259
5632,520
5633,269
5634,263
5635,107
5636,17
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,97
5648,255
5649,447
5650,574
5651,717
5652,751
5653,753
5654,730
5655,611
5656,597
5657,438
5658,315
5659,111
5660,7
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,64
5672,177
5673,332
5674,318
5675,360
5676,419
5677,410
5678,400
5679,385
5680,381
5681,341
5682,209
5683,38
5684,14
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,84
5696,209
5697,374
5698,376
5699,442
5700,452
5701,398
5702,376
5703,345
5704,373
5705,330
5706,144
5707,45
5708,17
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,34
5720,171
5721,450
5722,424
5723,515
5724,542
5725,511
5726,543
5727,519
5728,554
5729,480
5730,209
5731,68
5732,27
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,42
5744,173
5745,458
5746,432
5747,556
5748,569
5749,598
5750,596
5751,539
5752,535
5753,449
5754,158
5755,78
5756,29
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0
5768,199
5769,259
5770,498
5771,725
5772,766
5773,613
5774,680
5775,715
5776,581
5777,462
5778,185
5779,56
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,155
5793,212
